
annotation_id,annotator,clause_id,created_at,doc,explanation,id,label,lead_time,regulation,text,updated_at,reg_list_raw,regulations_clean,text_clean,text_len,regulations_clean_str,gdpr_articles,flag_long
7825,1,6,2025-11-02T13:22:56.664090Z,slack.txt,"[{""text"":""""}]",7825,Non-Compliant,,"{""choices"":[""PDPA"",""Other"",""DPDP"",""LGPD"",""CCPA"",""APPI"",""GDPR"",""HIPAA""]}","If you do not agree with this Privacy Policy, then do not access or use the Services, Websites or any other aspect of Slack’s business.",2025-11-02T13:22:56.665173Z,"['PDPA', 'Other', 'DPDP', 'LGPD', 'CCPA', 'APPI', 'GDPR', 'HIPAA']","['PDPA', 'Other', 'DPDP', 'LGPD', 'CCPA', 'APPI', 'GDPR', 'HIPAA']","If you do not agree with this Privacy Policy, then do not access or use the Services, Websites or any other aspect of Slack’s business.",135,"PDPA, Other, DPDP, LGPD, CCPA, APPI, GDPR, HIPAA",['Art.15'],False
4835,1,898,2025-11-02T13:22:55.655639Z,microsoft.txt,"[{""text"":""""}]",4835,Non-Compliant,,"{""choices"":[""Other"",""LGPD"",""DPDP"",""APPI"",""PDPA"",""CCPA"",""GDPR"",""HIPAA""]}",Your text and the translation are not stored by our service.,2025-11-02T13:22:55.655639Z,"['Other', 'LGPD', 'DPDP', 'APPI', 'PDPA', 'CCPA', 'GDPR', 'HIPAA']","['Other', 'LGPD', 'DPDP', 'APPI', 'PDPA', 'CCPA', 'GDPR', 'HIPAA']",Those individuals have the right to request erasure of personal information that has been handled in violation of the DPF Principles.,133,"Other, LGPD, DPDP, APPI, PDPA, CCPA, GDPR, HIPAA",[],False
435,1,2,2025-11-02T13:22:54.686287Z,apple.txt,"[{""text"":""""}]",435,Compliant,,"{""choices"":[""DPDP"",""PDPA"",""LGPD"",""CCPA"",""APPI"",""GDPR"",""HIPAA"",""Other""]}",This product-specific information is accompanied by our Data & Privacy Icon.,2025-11-02T13:22:54.686287Z,"['DPDP', 'PDPA', 'LGPD', 'CCPA', 'APPI', 'GDPR', 'HIPAA', 'Other']","['DPDP', 'PDPA', 'LGPD', 'CCPA', 'APPI', 'GDPR', 'HIPAA', 'Other']",This product-specific information is accompanied by our Data & Privacy Icon.,76,"DPDP, PDPA, LGPD, CCPA, APPI, GDPR, HIPAA, Other",['Art.12'],False
6798,1,157,2025-11-02T13:22:56.310601Z,oracle.txt,"[{""text"":""""}]",6798,Ambiguous,,"{""choices"":[""LGPD"",""APPI"",""PDPA"",""DPDP"",""CCPA"",""GDPR"",""HIPAA"",""Other""]}","Processing PROCESSING shall mean any operation that is performed on Personal Information, whether or not by automatic means, such as collection, recording, storage, organization, alteration, use, disclosure (including the granting of remote access), transmission or deletion of Personal Information.",2025-11-02T13:22:56.310601Z,"['LGPD', 'APPI', 'PDPA', 'DPDP', 'CCPA', 'GDPR', 'HIPAA', 'Other']","['LGPD', 'APPI', 'PDPA', 'DPDP', 'CCPA', 'GDPR', 'HIPAA', 'Other']","Processing PROCESSING shall mean any operation that is performed on Personal Information, whether or not by automatic means, such as collection, recording, storage, organization, alteration, use, disclosure (including the granting of remote access), transmission or deletion of Personal Information.",299,"LGPD, APPI, PDPA, DPDP, CCPA, GDPR, HIPAA, Other","['Art.4', 'Art.8', 'Art.12', 'Art.15']",False
4601,1,664,2025-11-02T13:22:55.604918Z,microsoft.txt,"[{""text"":""""}]",4601,Non-Compliant,,"{""choices"":[""DPDP"",""APPI"",""PDPA"",""GDPR"",""LGPD"",""CCPA"",""HIPAA"",""Other""]}",Disclosures of personal data for business or commercial purposes.,2025-11-02T13:22:55.604918Z,"['DPDP', 'APPI', 'PDPA', 'GDPR', 'LGPD', 'CCPA', 'HIPAA', 'Other']","['DPDP', 'APPI', 'PDPA', 'GDPR', 'LGPD', 'CCPA', 'HIPAA', 'Other']",Disclosures of personal data for business or commercial purposes.,65,"DPDP, APPI, PDPA, GDPR, LGPD, CCPA, HIPAA, Other",['Art.4'],False
2814,1,61,2025-11-02T13:22:55.203613Z,johnson and johnson.txt,"[{""text"":""""}]",2814,Ambiguous,,"{""choices"":[""PDPA"",""DPDP"",""APPI"",""CCPA"",""LGPD"",""GDPR"",""Other"",""HIPAA""]}",You have the right to complain to a Data Protection Authority about our collection and use of your Personal Data.,2025-11-02T13:22:55.203613Z,"['PDPA', 'DPDP', 'APPI', 'CCPA', 'LGPD', 'GDPR', 'Other', 'HIPAA']","['PDPA', 'DPDP', 'APPI', 'CCPA', 'LGPD', 'GDPR', 'Other', 'HIPAA']",You have the right to complain to a Data Protection Authority about our collection and use of your Personal Data.,113,"PDPA, DPDP, APPI, CCPA, LGPD, GDPR, Other, HIPAA",['Art.4'],False
123,1,38,2025-11-02T13:22:54.623585Z,adobe.txt,"[{""text"":""""}]",123,Compliant,,"{""choices"":[""DPDP"",""APPI"",""GDPR"",""PDPA"",""LGPD"",""CCPA"",""HIPAA"",""Other""]}","In (i) and (ii), we are considered the “data controller” because we determine what personal data will be collected and how it will be handled, as detailed and allowed per this policy.",2025-11-02T13:22:54.623585Z,"['DPDP', 'APPI', 'GDPR', 'PDPA', 'LGPD', 'CCPA', 'HIPAA', 'Other']","['DPDP', 'APPI', 'GDPR', 'PDPA', 'LGPD', 'CCPA', 'HIPAA', 'Other']","In (i) and (ii), we are considered the “data controller” because we determine what personal data will be collected and how it will be handled, as detailed and allowed per this policy.",183,"DPDP, APPI, GDPR, PDPA, LGPD, CCPA, HIPAA, Other",['Art.4'],False
5549,1,1612,2025-11-02T13:22:56.023020Z,microsoft.txt,"[{""text"":""""}]",5549,Non-Compliant,,"{""choices"":[""LGPD"",""CCPA"",""APPI"",""DPDP"",""Other"",""PDPA"",""GDPR"",""HIPAA""]}","Otherwise, Smart App Control will be unavailable and permanently turned off.",2025-11-02T13:22:56.023020Z,"['LGPD', 'CCPA', 'APPI', 'DPDP', 'Other', 'PDPA', 'GDPR', 'HIPAA']","['LGPD', 'CCPA', 'APPI', 'DPDP', 'Other', 'PDPA', 'GDPR', 'HIPAA']","Otherwise, Smart App Control will be unavailable and permanently turned off.",76,"LGPD, CCPA, APPI, DPDP, Other, PDPA, GDPR, HIPAA",[],False
7318,1,41,2025-11-02T13:22:56.429490Z,robinhood.txt,"[{""text"":""""}]",7318,Ambiguous,,"{""choices"":[""Other"",""GDPR"",""CCPA"",""DPDP"",""PDPA"",""LGPD"",""HIPAA"",""APPI""]}","If you link, connect, or log in to your Robinhood account with a third-party service, the third-party service may send us information, such as your profile information from that service.",2025-11-02T13:22:56.429490Z,"['Other', 'GDPR', 'CCPA', 'DPDP', 'PDPA', 'LGPD', 'HIPAA', 'APPI']","['Other', 'GDPR', 'CCPA', 'DPDP', 'PDPA', 'LGPD', 'HIPAA', 'APPI']","If you link, connect, or log in to your Robinhood account with a third-party service, the third-party service may send us information, such as your profile information from that service.",186,"Other, GDPR, CCPA, DPDP, PDPA, LGPD, HIPAA, APPI",['Art.12'],False
471,1,38,2025-11-02T13:22:54.695184Z,apple.txt,"[{""text"":""""}]",471,Ambiguous,,"{""choices"":[""APPI"",""DPDP"",""CCPA"",""PDPA"",""LGPD"",""Other"",""GDPR"",""HIPAA""]}","Data about your activity on and use of our offerings, such as app launches within our services, including browsing history; search history; product interaction; crash data, performance and other diagnostic data; and other usage data Location Information.",2025-11-02T13:22:54.695184Z,"['APPI', 'DPDP', 'CCPA', 'PDPA', 'LGPD', 'Other', 'GDPR', 'HIPAA']","['APPI', 'DPDP', 'CCPA', 'PDPA', 'LGPD', 'Other', 'GDPR', 'HIPAA']","Data about your activity on and use of our offerings, such as app launches within our services, including browsing history; search history; product interaction; crash data, performance and other diagnostic data; and other usage data Location Information.",254,"APPI, DPDP, CCPA, PDPA, LGPD, Other, GDPR, HIPAA","['Art.8', 'Art.12']",False
8782,1,211,2025-11-02T13:22:56.950756Z,tiktok.txt,"[{""text"":""""}]",8782,Compliant,,"{""choices"":[""LGPD"",""PDPA"",""APPI"",""DPDP"",""CCPA"",""GDPR"",""Other"",""HIPAA""]}",Most purposes of processing described in the “ How we use your information ” section of this Privacy Policy are necessary purposes.,2025-11-02T13:22:56.950756Z,"['LGPD', 'PDPA', 'APPI', 'DPDP', 'CCPA', 'GDPR', 'Other', 'HIPAA']","['LGPD', 'PDPA', 'APPI', 'DPDP', 'CCPA', 'GDPR', 'Other', 'HIPAA']",Most purposes of processing described in the “ How we use your information ” section of this Privacy Policy are necessary purposes.,131,"LGPD, PDPA, APPI, DPDP, CCPA, GDPR, Other, HIPAA","['Art.4', 'Art.12']",False
2418,1,124,2025-11-02T13:22:55.113724Z,intel.txt,"[{""text"":""""}]",2418,Ambiguous,,"{""choices"":[""DPDP"",""CCPA"",""LGPD"",""PDPA"",""APPI"",""Other"",""GDPR"",""HIPAA""]}","Individuals’ third party beneficiary rights When this Part IV applies, individuals may exercise the following rights: • Complaints: Individuals may complain to a group member and/or to a European data protection authority, in accordance with the Complaints Handling Procedure at Appendix 7; • Proceedings: Individuals may commence proceedings against a group member for violations of this Controller Policy, in accordance the Complaints Handling Procedure at Appendix 7; • Compensation: Individuals who have suffered material or non-material damage as a result of an infringement of this Controller Policy have the right to receive compensation from Intel for the damage suffered.",2025-11-02T13:22:55.113724Z,"['DPDP', 'CCPA', 'LGPD', 'PDPA', 'APPI', 'Other', 'GDPR', 'HIPAA']","['DPDP', 'CCPA', 'LGPD', 'PDPA', 'APPI', 'Other', 'GDPR', 'HIPAA']","Individuals’ third party beneficiary rights When this Part IV applies, individuals may exercise the following rights: • Complaints: Individuals may complain to a group member and/or to a European data protection authority, in accordance with the Complaints Handling Procedure at Appendix 7; • Proceedings: Individuals may commence proceedings against a group member for violations of this Controller Policy, in accordance the Complaints Handling Procedure at Appendix 7; • Compensation: Individuals who have suffered material or non-material damage as a result of an infringement of this Controller Policy have the right to receive compensation from Intel for the damage suffered.",680,"DPDP, CCPA, LGPD, PDPA, APPI, Other, GDPR, HIPAA","['Art.4', 'Art.8', 'Art.12', 'Art.82']",False
6533,1,200,2025-11-02T13:22:56.253411Z,netflix.txt,"[{""text"":""""}]",6533,Ambiguous,,"{""choices"":[""APPI"",""PDPA"",""CCPA"",""DPDP"",""LGPD"",""HIPAA"",""GDPR"",""Other""]}","Individuals under this age may only use the service with the involvement, supervision, and approval of a parent or legal guardian.",2025-11-02T13:22:56.253411Z,"['APPI', 'PDPA', 'CCPA', 'DPDP', 'LGPD', 'HIPAA', 'GDPR', 'Other']","['APPI', 'PDPA', 'CCPA', 'DPDP', 'LGPD', 'HIPAA', 'GDPR', 'Other']","Individuals under this age may only use the service with the involvement, supervision, and approval of a parent or legal guardian.",130,"APPI, PDPA, CCPA, DPDP, LGPD, HIPAA, GDPR, Other",['Art.8'],False
8788,1,217,2025-11-02T13:22:56.951650Z,tiktok.txt,"[{""text"":""""}]",8788,Compliant,,"{""choices"":[""DPDP"",""APPI"",""PDPA"",""LGPD"",""CCPA"",""Other"",""GDPR"",""HIPAA""]}","By using our Platform, you consent to the processing of your personal data for these purposes.",2025-11-02T13:22:56.951650Z,"['DPDP', 'APPI', 'PDPA', 'LGPD', 'CCPA', 'Other', 'GDPR', 'HIPAA']","['DPDP', 'APPI', 'PDPA', 'LGPD', 'CCPA', 'Other', 'GDPR', 'HIPAA']","By using our Platform, you consent to the processing of your personal data for these purposes.",94,"DPDP, APPI, PDPA, LGPD, CCPA, Other, GDPR, HIPAA","['Art.4', 'Art.6']",False
1840,1,20,2025-11-02T13:22:54.981915Z,google.txt,"[{""text"":""""}]",1840,Compliant,,"{""choices"":[""DPDP"",""APPI"",""LGPD"",""PDPA"",""CCPA"",""Other"",""GDPR"",""HIPAA""]}","telephony log information like your phone number, calling-party number, forwarding numbers, time and date of calls, duration of calls, SMS routing information and types of calls.",2025-11-02T13:22:54.981915Z,"['DPDP', 'APPI', 'LGPD', 'PDPA', 'CCPA', 'Other', 'GDPR', 'HIPAA']","['DPDP', 'APPI', 'LGPD', 'PDPA', 'CCPA', 'Other', 'GDPR', 'HIPAA']","telephony log information like your phone number, calling-party number, forwarding numbers, time and date of calls, duration of calls, SMS routing information and types of calls.",178,"DPDP, APPI, LGPD, PDPA, CCPA, Other, GDPR, HIPAA",['Art.12'],False
6917,1,276,2025-11-02T13:22:56.336663Z,oracle.txt,"[{""text"":""""}]",6917,Compliant,,"{""choices"":[""APPI"",""DPDP"",""CCPA"",""LGPD"",""PDPA"",""Other"",""HIPAA"",""GDPR""]}","Examples of resources include a physical server, a file, a directory, a service running on an operating system, a table in a database, or a network protocol.",2025-11-02T13:22:56.336663Z,"['APPI', 'DPDP', 'CCPA', 'LGPD', 'PDPA', 'Other', 'HIPAA', 'GDPR']","['APPI', 'DPDP', 'CCPA', 'LGPD', 'PDPA', 'Other', 'HIPAA', 'GDPR']","Examples of resources include a physical server, a file, a directory, a service running on an operating system, a table in a database, or a network protocol.",157,"APPI, DPDP, CCPA, LGPD, PDPA, Other, HIPAA, GDPR",[],False
5548,1,1611,2025-11-02T13:22:56.023020Z,microsoft.txt,"[{""text"":""""}]",5548,Compliant,,"{""choices"":[""CCPA"",""APPI"",""DPDP"",""PDPA"",""LGPD"",""HIPAA"",""GDPR"",""Other""]}","If you are a good candidate for Smart App Control, then it will automatically be turned on, and will provide additional protection to your device beyond Microsoft Defender SmartScreen.",2025-11-02T13:22:56.023020Z,"['CCPA', 'APPI', 'DPDP', 'PDPA', 'LGPD', 'HIPAA', 'GDPR', 'Other']","['CCPA', 'APPI', 'DPDP', 'PDPA', 'LGPD', 'HIPAA', 'GDPR', 'Other']","If you are a good candidate for Smart App Control, then it will automatically be turned on, and will provide additional protection to your device beyond Microsoft Defender SmartScreen.",184,"CCPA, APPI, DPDP, PDPA, LGPD, HIPAA, GDPR, Other",[],False
4319,1,382,2025-11-02T13:22:55.544680Z,microsoft.txt,"[{""text"":""""}]",4319,Compliant,,"{""choices"":[""DPDP"",""PDPA"",""CCPA"",""APPI"",""Other"",""LGPD"",""GDPR"",""HIPAA""]}","This helps us to, for example, develop statistics on how often clicking on an advertisement on a Microsoft website results in a purchase or other action on the advertiser's website.",2025-11-02T13:22:55.544680Z,"['DPDP', 'PDPA', 'CCPA', 'APPI', 'Other', 'LGPD', 'GDPR', 'HIPAA']","['DPDP', 'PDPA', 'CCPA', 'APPI', 'Other', 'LGPD', 'GDPR', 'HIPAA']","This helps us to, for example, develop statistics on how often clicking on an advertisement on a Microsoft website results in a purchase or other action on the advertiser's website.",181,"DPDP, PDPA, CCPA, APPI, Other, LGPD, GDPR, HIPAA",[],False
831,1,215,2025-11-02T13:22:54.762374Z,atlassian.txt,"[{""text"":""""}]",831,Compliant,,"{""choices"":[""DPDP"",""LGPD"",""PDPA"",""APPI"",""CCPA"",""HIPAA"",""GDPR"",""Other""]}","The Data Retention and Destruction Standard is guided by the following principles: ● ● Records that serve a business purpose, or which Atlassian has a legal, regulatory, contractual or other duty to retain, will be retained.",2025-11-02T13:22:54.762374Z,"['DPDP', 'LGPD', 'PDPA', 'APPI', 'CCPA', 'HIPAA', 'GDPR', 'Other']","['DPDP', 'LGPD', 'PDPA', 'APPI', 'CCPA', 'HIPAA', 'GDPR', 'Other']","The Data Retention and Destruction Standard is guided by the following principles: ● ● Records that serve a business purpose, or which Atlassian has a legal, regulatory, contractual or other duty to retain, will be retained.",224,"DPDP, LGPD, PDPA, APPI, CCPA, HIPAA, GDPR, Other",['Art.6'],False
1784,1,23,2025-11-02T13:22:54.969958Z,ericsson.txt,"[{""text"":""""}]",1784,Compliant,,"{""choices"":[""CCPA"",""DPDP"",""PDPA"",""APPI"",""LGPD"",""Other"",""GDPR"",""HIPAA""]}","conducting negotiations, and execution of contracts.",2025-11-02T13:22:54.969958Z,"['CCPA', 'DPDP', 'PDPA', 'APPI', 'LGPD', 'Other', 'GDPR', 'HIPAA']","['CCPA', 'DPDP', 'PDPA', 'APPI', 'LGPD', 'Other', 'GDPR', 'HIPAA']","conducting negotiations, and execution of contracts.",52,"CCPA, DPDP, PDPA, APPI, LGPD, Other, GDPR, HIPAA",['Art.6'],False
7563,1,101,2025-11-02T13:22:56.489433Z,samsung.txt,"[{""text"":""""}]",7563,Compliant,,"{""choices"":[""APPI"",""CCPA"",""DPDP"",""PDPA"",""LGPD"",""Other"",""HIPAA"",""GDPR""]}",when you request a service or feature and it is provided by our business partner • ﬁnancing partners when you apply for and use credit or ﬁnancing • partners that perform out of warranty repairs • ad partners 3.,2025-11-02T13:22:56.489433Z,"['APPI', 'CCPA', 'DPDP', 'PDPA', 'LGPD', 'Other', 'HIPAA', 'GDPR']","['APPI', 'CCPA', 'DPDP', 'PDPA', 'LGPD', 'Other', 'HIPAA', 'GDPR']",when you request a service or feature and it is provided by our business partner • ﬁnancing partners when you apply for and use credit or ﬁnancing • partners that perform out of warranty repairs • ad partners 3.,211,"APPI, CCPA, DPDP, PDPA, LGPD, Other, HIPAA, GDPR",[],False
1982,1,5,2025-11-02T13:22:55.014690Z,hp.txt,"[{""text"":""""}]",1982,Non-Compliant,,"{""choices"":[""Other"",""DPDP"",""CCPA"",""HIPAA"",""APPI"",""PDPA"",""GDPR"",""LGPD""]}",Accessing those links will cause you to leave the HP Services and may result in the collection or sharing of information about you by a third-party.,2025-11-02T13:22:55.014690Z,"['Other', 'DPDP', 'CCPA', 'HIPAA', 'APPI', 'PDPA', 'GDPR', 'LGPD']","['Other', 'DPDP', 'CCPA', 'HIPAA', 'APPI', 'PDPA', 'GDPR', 'LGPD']",Accessing those links will cause you to leave the HP Services and may result in the collection or sharing of information about you by a third-party.,148,"Other, DPDP, CCPA, HIPAA, APPI, PDPA, GDPR, LGPD","['Art.12', 'Art.15']",False
7750,1,39,2025-11-02T13:22:56.559070Z,siemens.txt,"[{""text"":""""}]",7750,Compliant,,"{""choices"":[""Other"",""DPDP"",""PDPA"",""GDPR"",""CCPA"",""LGPD"",""HIPAA"",""APPI""]}","In such cases and where required by applicable data protection law, Siemens takes measures to implement appropriate and suitable safeguards for the protection of personal data by other means.",2025-11-02T13:22:56.559070Z,"['Other', 'DPDP', 'PDPA', 'GDPR', 'CCPA', 'LGPD', 'HIPAA', 'APPI']","['Other', 'DPDP', 'PDPA', 'GDPR', 'CCPA', 'LGPD', 'HIPAA', 'APPI']","In such cases and where required by applicable data protection law, Siemens takes measures to implement appropriate and suitable safeguards for the protection of personal data by other means.",191,"Other, DPDP, PDPA, GDPR, CCPA, LGPD, HIPAA, APPI",['Art.4'],False
3001,1,81,2025-11-02T13:22:55.242694Z,mercedes benz.txt,"[{""text"":""""}]",3001,Non-Compliant,,"{""choices"":[""APPI"",""DPDP"",""Other"",""CCPA"",""LGPD"",""PDPA"",""GDPR"",""HIPAA""]}",No penalties can be imposed for refusal of consent.,2025-11-02T13:22:55.242694Z,"['APPI', 'DPDP', 'Other', 'CCPA', 'LGPD', 'PDPA', 'GDPR', 'HIPAA']","['APPI', 'DPDP', 'Other', 'CCPA', 'LGPD', 'PDPA', 'GDPR', 'HIPAA']",No penalties can be imposed for refusal of consent.,51,"APPI, DPDP, Other, CCPA, LGPD, PDPA, GDPR, HIPAA",['Art.6'],False
5253,1,1316,2025-11-02T13:22:55.953099Z,microsoft.txt,"[{""text"":""""}]",5253,Compliant,,"{""choices"":[""DPDP"",""APPI"",""LGPD"",""CCPA"",""PDPA"",""GDPR"",""HIPAA"",""Other""]}",It also helps us improve Windows and related Microsoft products and services.,2025-11-02T13:22:55.953099Z,"['DPDP', 'APPI', 'LGPD', 'CCPA', 'PDPA', 'GDPR', 'HIPAA', 'Other']","['DPDP', 'APPI', 'LGPD', 'CCPA', 'PDPA', 'GDPR', 'HIPAA', 'Other']",It also helps us improve Windows and related Microsoft products and services.,77,"DPDP, APPI, LGPD, CCPA, PDPA, GDPR, HIPAA, Other",[],False
7669,1,207,2025-11-02T13:22:56.524490Z,samsung.txt,"[{""text"":""""}]",7669,Compliant,,"{""choices"":[""DPDP"",""APPI"",""PDPA"",""CCPA"",""LGPD"",""HIPAA"",""Other"",""GDPR""]}",State Law Privacy Rights In addition to the rights available to you as described in the WHAT ARE YOUR RIGHTS?,2025-11-02T13:22:56.524490Z,"['DPDP', 'APPI', 'PDPA', 'CCPA', 'LGPD', 'HIPAA', 'Other', 'GDPR']","['DPDP', 'APPI', 'PDPA', 'CCPA', 'LGPD', 'HIPAA', 'Other', 'GDPR']",State Law Privacy Rights In addition to the rights available to you as described in the WHAT ARE YOUR RIGHTS?,109,"DPDP, APPI, PDPA, CCPA, LGPD, HIPAA, Other, GDPR",['Art.12'],False
7732,1,21,2025-11-02T13:22:56.552490Z,siemens.txt,"[{""text"":""""}]",7732,Compliant,,"{""choices"":[""APPI"",""DPDP"",""PDPA"",""CCPA"",""LGPD"",""GDPR"",""HIPAA"",""Other""]}",Siemens processes Application Data for the following purposes: • To process your application; and • To assess qualifications and personal experience.,2025-11-02T13:22:56.552490Z,"['APPI', 'DPDP', 'PDPA', 'CCPA', 'LGPD', 'GDPR', 'HIPAA', 'Other']","['APPI', 'DPDP', 'PDPA', 'CCPA', 'LGPD', 'GDPR', 'HIPAA', 'Other']",Siemens processes Application Data for the following purposes: • To process your application; and • To assess qualifications and personal experience.,149,"APPI, DPDP, PDPA, CCPA, LGPD, GDPR, HIPAA, Other",[],False
9380,1,130,2025-11-02T13:22:57.114303Z,zoom.txt,"[{""text"":""""}]",9380,Compliant,,"{""choices"":[""DPDP"",""APPI"",""LGPD"",""PDPA"",""CCPA"",""HIPAA"",""GDPR"",""Other""]}","This is used in order to: ● Connect you to the nearest data center, ● Comply with applicable privacy and other laws – for example, so we can provide you with the right notices for your area, ● Suggest choices such as language preferences, ● Monitor performance of our data centers and networks, and ● Route support requests.",2025-11-02T13:22:57.114303Z,"['DPDP', 'APPI', 'LGPD', 'PDPA', 'CCPA', 'HIPAA', 'GDPR', 'Other']","['DPDP', 'APPI', 'LGPD', 'PDPA', 'CCPA', 'HIPAA', 'GDPR', 'Other']","This is used in order to: ● Connect you to the nearest data center, ● Comply with applicable privacy and other laws – for example, so we can provide you with the right notices for your area, ● Suggest choices such as language preferences, ● Monitor performance of our data centers and networks, and ● Route support requests.",324,"DPDP, APPI, LGPD, PDPA, CCPA, HIPAA, GDPR, Other",['Art.8'],False
1127,1,2,2025-11-02T13:22:54.827072Z,bt group.txt,"[{""text"":""""}]",1127,Ambiguous,,"{""choices"":[""LGPD"",""APPI"",""CCPA"",""DPDP"",""PDPA"",""Other"",""HIPAA"",""GDPR""]}",1.1 1.2 1.3 1.4 1.5 1.6 2.,2025-11-02T13:22:54.827072Z,"['LGPD', 'APPI', 'CCPA', 'DPDP', 'PDPA', 'Other', 'HIPAA', 'GDPR']","['LGPD', 'APPI', 'CCPA', 'DPDP', 'PDPA', 'Other', 'HIPAA', 'GDPR']",1.1 1.2 1.3 1.4 1.5 1.6 2.,26,"LGPD, APPI, CCPA, DPDP, PDPA, Other, HIPAA, GDPR",[],False
3081,1,161,2025-11-02T13:22:55.263123Z,mercedes benz.txt,"[{""text"":""""}]",3081,Compliant,,"{""choices"":[""LGPD"",""PDPA"",""DPDP"",""CCPA"",""APPI"",""GDPR"",""HIPAA"",""Other""]}",The data processing procedures are documented in a Record of Processing Activities.,2025-11-02T13:22:55.263123Z,"['LGPD', 'PDPA', 'DPDP', 'CCPA', 'APPI', 'GDPR', 'HIPAA', 'Other']","['LGPD', 'PDPA', 'DPDP', 'CCPA', 'APPI', 'GDPR', 'HIPAA', 'Other']",The data processing procedures are documented in a Record of Processing Activities.,83,"LGPD, PDPA, DPDP, CCPA, APPI, GDPR, HIPAA, Other","['Art.4', 'Art.30']",False
275,1,190,2025-11-02T13:22:54.654391Z,adobe.txt,"[{""text"":""""}]",275,Ambiguous,,"{""choices"":[""Other"",""APPI"",""DPDP"",""PDPA"",""LGPD"",""CCPA"",""GDPR"",""HIPAA""]}",All other Adobe Services and Software are not intended for use by children and certain products specifically prohibit users who are under a certain age.,2025-11-02T13:22:54.654391Z,"['Other', 'APPI', 'DPDP', 'PDPA', 'LGPD', 'CCPA', 'GDPR', 'HIPAA']","['Other', 'APPI', 'DPDP', 'PDPA', 'LGPD', 'CCPA', 'GDPR', 'HIPAA']",All other Adobe Services and Software are not intended for use by children and certain products specifically prohibit users who are under a certain age.,152,"Other, APPI, DPDP, PDPA, LGPD, CCPA, GDPR, HIPAA",['Art.8'],False
8827,1,256,2025-11-02T13:22:56.964152Z,tiktok.txt,"[{""text"":""""}]",8827,Non-Compliant,,"{""choices"":[""Other"",""APPI"",""DPDP"",""LGPD"",""PDPA"",""CCPA"",""HIPAA"",""GDPR""]}",This may include removing content or suspending or banning your account if we determine that you are violating our Terms or Guidelines.,2025-11-02T13:22:56.964152Z,"['Other', 'APPI', 'DPDP', 'LGPD', 'PDPA', 'CCPA', 'HIPAA', 'GDPR']","['Other', 'APPI', 'DPDP', 'LGPD', 'PDPA', 'CCPA', 'HIPAA', 'GDPR']","If you do not accept cookies, you may not be able to use some portions of 3/12 10/11/25, 10:26 AM our Service.",110,"Other, APPI, DPDP, LGPD, PDPA, CCPA, HIPAA, GDPR",[],False
2072,1,95,2025-11-02T13:22:55.030763Z,hp.txt,"[{""text"":""""}]",2072,Ambiguous,,"{""choices"":[""DPDP"",""APPI"",""LGPD"",""PDPA"",""CCPA"",""Other"",""GDPR"",""HIPAA""]}","In order to ensure data accuracy and offer a superior customer experience by providing you with better personalized services, content, marketing and ads, we may link or combine the information that we collect from the different sources outlined above.",2025-11-02T13:22:55.030763Z,"['DPDP', 'APPI', 'LGPD', 'PDPA', 'CCPA', 'Other', 'GDPR', 'HIPAA']","['DPDP', 'APPI', 'LGPD', 'PDPA', 'CCPA', 'Other', 'GDPR', 'HIPAA']","In order to ensure data accuracy and offer a superior customer experience by providing you with better personalized services, content, marketing and ads, we may link or combine the information that we collect from the different sources outlined above.",251,"DPDP, APPI, LGPD, PDPA, CCPA, Other, GDPR, HIPAA","['Art.5', 'Art.12', 'Art.21']",False
8074,1,30,2025-11-02T13:22:56.747685Z,sony.txt,"[{""text"":""""}]",8074,Non-Compliant,,"{""choices"":[""DPDP"",""APPI"",""LGPD"",""PDPA"",""Other"",""CCPA"",""GDPR"",""HIPAA""]}","If you do not agree and consent, please discontinue use of the Service, and uninstall Service downloads and applications.",2025-11-02T13:22:56.747685Z,"['DPDP', 'APPI', 'LGPD', 'PDPA', 'Other', 'CCPA', 'GDPR', 'HIPAA']","['DPDP', 'APPI', 'LGPD', 'PDPA', 'Other', 'CCPA', 'GDPR', 'HIPAA']","If you do not agree and consent, please discontinue use of the Service, and uninstall Service downloads and applications.",121,"DPDP, APPI, LGPD, PDPA, Other, CCPA, GDPR, HIPAA",['Art.6'],False
5826,1,1889,2025-11-02T13:22:56.085351Z,microsoft.txt,"[{""text"":""""}]",5826,Ambiguous,,"{""choices"":[""LGPD"",""DPDP"",""CCPA"",""PDPA"",""Other"",""APPI"",""HIPAA"",""GDPR""]}",Learn more about search in Windows.,2025-11-02T13:22:56.085351Z,"['LGPD', 'DPDP', 'CCPA', 'PDPA', 'Other', 'APPI', 'HIPAA', 'GDPR']","['LGPD', 'DPDP', 'CCPA', 'PDPA', 'Other', 'APPI', 'HIPAA', 'GDPR']",Learn more about search in Windows.,35,"LGPD, DPDP, CCPA, PDPA, Other, APPI, HIPAA, GDPR",[],False
