annotation_id,annotator,clause_id,created_at,doc,explanation,id,label,lead_time,regulation,text,updated_at,reg_list_raw,regulations_clean,text_clean,text_len,regulations_clean_str,gdpr_articles,flag_long
9413,1,163,2025-11-02T13:22:57.118297Z,zoom.txt,"[{""text"":""""}]",9413,Compliant,,"{""choices"":[""DPDP"",""PDPA"",""CCPA"",""LGPD"",""HIPAA"",""GDPR"",""APPI"",""Other""]}","Zoom delivers the Services through its global network of collocated data centers and public cloud data centers, which are predominately operated through Amazon Web Services (“AWS”).",2025-11-02T13:22:57.118297Z,"['DPDP', 'PDPA', 'CCPA', 'LGPD', 'HIPAA', 'GDPR', 'APPI', 'Other']","['DPDP', 'PDPA', 'CCPA', 'LGPD', 'HIPAA', 'GDPR', 'APPI', 'Other']","Zoom delivers the Services through its global network of collocated data centers and public cloud data centers, which are predominately operated through Amazon Web Services (“AWS”).",181,"DPDP, PDPA, CCPA, LGPD, HIPAA, GDPR, APPI, Other",[],False
4110,1,173,2025-11-02T13:22:55.489317Z,microsoft.txt,"[{""text"":""""}]",4110,Compliant,,"{""choices"":[""PDPA"",""DPDP"",""APPI"",""CCPA"",""LGPD"",""Other"",""GDPR"",""HIPAA""]}",Prize promotions and events.,2025-11-02T13:22:55.489317Z,"['PDPA', 'DPDP', 'APPI', 'CCPA', 'LGPD', 'Other', 'GDPR', 'HIPAA']","['PDPA', 'DPDP', 'APPI', 'CCPA', 'LGPD', 'Other', 'GDPR', 'HIPAA']",Prize promotions and events.,28,"PDPA, DPDP, APPI, CCPA, LGPD, Other, GDPR, HIPAA",[],False
4273,1,336,2025-11-02T13:22:55.534668Z,microsoft.txt,"[{""text"":""""}]",4273,Compliant,,"{""choices"":[""DPDP"",""LGPD"",""CCPA"",""Other"",""GDPR"",""APPI"",""PDPA"",""HIPAA""]}",This cookie is used by Microsoft to reset or refresh the MUID cookie.,2025-11-02T13:22:55.534668Z,"['DPDP', 'LGPD', 'CCPA', 'Other', 'GDPR', 'APPI', 'PDPA', 'HIPAA']","['DPDP', 'LGPD', 'CCPA', 'Other', 'GDPR', 'APPI', 'PDPA', 'HIPAA']",This cookie is used by Microsoft to reset or refresh the MUID cookie.,69,"DPDP, LGPD, CCPA, Other, GDPR, APPI, PDPA, HIPAA",[],False
3336,1,113,2025-11-02T13:22:55.320471Z,meta.txt,"[{""text"":""""}]",3336,Compliant,,"{""choices"":[""CCPA"",""APPI"",""LGPD"",""PDPA"",""DPDP"",""GDPR"",""HIPAA"",""Other""]}",We collect information about how José uses the Camera feature.,2025-11-02T13:22:55.320471Z,"['CCPA', 'APPI', 'LGPD', 'PDPA', 'DPDP', 'GDPR', 'HIPAA', 'Other']","['CCPA', 'APPI', 'LGPD', 'PDPA', 'DPDP', 'GDPR', 'HIPAA', 'Other']",We collect information about how José uses the Camera feature.,62,"CCPA, APPI, LGPD, PDPA, DPDP, GDPR, HIPAA, Other",['Art.12'],False
9388,1,138,2025-11-02T13:22:57.115298Z,zoom.txt,"[{""text"":""""}]",9388,Compliant,,"{""choices"":[""LGPD"",""APPI"",""DPDP"",""PDPA"",""CCPA"",""GDPR"",""HIPAA"",""Other""]}","For example, you can use operation logs to view instances where Admins added or edited a Contact Center Customer’s Licensed User.",2025-11-02T13:22:57.115298Z,"['LGPD', 'APPI', 'DPDP', 'PDPA', 'CCPA', 'GDPR', 'HIPAA', 'Other']","['LGPD', 'APPI', 'DPDP', 'PDPA', 'CCPA', 'GDPR', 'HIPAA', 'Other']","For example, you can use operation logs to view instances where Admins added or edited a Contact Center Customer’s Licensed User.",129,"LGPD, APPI, DPDP, PDPA, CCPA, GDPR, HIPAA, Other",[],False
556,1,123,2025-11-02T13:22:54.708518Z,apple.txt,"[{""text"":""""}]",556,Compliant,,"{""choices"":[""DPDP"",""CCPA"",""APPI"",""PDPA"",""LGPD"",""GDPR"",""HIPAA"",""Other""]}","For example, they allow us to display our websites in the proper format and language, to authenticate and verify your transactions, and to preserve the contents of your Bag when shopping online at apple.com.",2025-11-02T13:22:54.708518Z,"['DPDP', 'CCPA', 'APPI', 'PDPA', 'LGPD', 'GDPR', 'HIPAA', 'Other']","['DPDP', 'CCPA', 'APPI', 'PDPA', 'LGPD', 'GDPR', 'HIPAA', 'Other']","For example, they allow us to display our websites in the proper format and language, to authenticate and verify your transactions, and to preserve the contents of your Bag when shopping online at apple.com.",207,"DPDP, CCPA, APPI, PDPA, LGPD, GDPR, HIPAA, Other",['Art.8'],False
984,1,12,2025-11-02T13:22:54.794914Z,bnb paribas.txt,"[{""text"":""""}]",984,Compliant,,"{""choices"":[""APPI"",""DPDP"",""PDPA"",""CCPA"",""LGPD"",""GDPR"",""HIPAA"",""Other""]}","We will ensure that we will do the same whenever possible (e.g., when we have the person’s contact details).",2025-11-02T13:22:54.794914Z,"['APPI', 'DPDP', 'PDPA', 'CCPA', 'LGPD', 'GDPR', 'HIPAA', 'Other']","['APPI', 'DPDP', 'PDPA', 'CCPA', 'LGPD', 'GDPR', 'HIPAA', 'Other']","We will ensure that we will do the same whenever possible (e.g., when we have the person’s contact details).",108,"APPI, DPDP, PDPA, CCPA, LGPD, GDPR, HIPAA, Other",[],False
8052,1,8,2025-11-02T13:22:56.736868Z,sony.txt,"[{""text"":""""}]",8052,Ambiguous,,"{""choices"":[""CCPA"",""PDPA"",""DPDP"",""APPI"",""LGPD"",""Other"",""GDPR"",""HIPAA""]}",A Children’s Privacy Policy may be posted on applicable portions of the Service.,2025-11-02T13:22:56.736868Z,"['CCPA', 'PDPA', 'DPDP', 'APPI', 'LGPD', 'Other', 'GDPR', 'HIPAA']","['CCPA', 'PDPA', 'DPDP', 'APPI', 'LGPD', 'Other', 'GDPR', 'HIPAA']",A Children’s Privacy Policy may be posted on applicable portions of the Service.,80,"CCPA, PDPA, DPDP, APPI, LGPD, Other, GDPR, HIPAA",['Art.8'],False
1305,1,15,2025-11-02T13:22:54.867479Z,cisco.txt,"[{""text"":""""}]",1305,Compliant,,"{""choices"":[""APPI"",""LGPD"",""DPDP"",""PDPA"",""CCPA"",""Other"",""GDPR"",""HIPAA""]}",You can modify your communication preferences at any time.,2025-11-02T13:22:54.867479Z,"['APPI', 'LGPD', 'DPDP', 'PDPA', 'CCPA', 'Other', 'GDPR', 'HIPAA']","['APPI', 'LGPD', 'DPDP', 'PDPA', 'CCPA', 'Other', 'GDPR', 'HIPAA']",You can modify your communication preferences at any time.,58,"APPI, LGPD, DPDP, PDPA, CCPA, Other, GDPR, HIPAA",['Art.12'],False
7459,1,67,2025-11-02T13:22:56.465051Z,salesforce.txt,"[{""text"":""""}]",7459,Ambiguous,,"{""choices"":[""DPDP"",""PDPA"",""APPI"",""CCPA"",""LGPD"",""GDPR"",""HIPAA"",""Other""]}","If you reside in a country that is a member of the European Union or that is in the European Economic Area, you may find the contact details for your appropriate data protection authority on the following website.",2025-11-02T13:22:56.465051Z,"['DPDP', 'PDPA', 'APPI', 'CCPA', 'LGPD', 'GDPR', 'HIPAA', 'Other']","['DPDP', 'PDPA', 'APPI', 'CCPA', 'LGPD', 'GDPR', 'HIPAA', 'Other']","If you reside in a country that is a member of the European Union or that is in the European Economic Area, you may find the contact details for your appropriate data protection authority on the following website.",213,"DPDP, PDPA, APPI, CCPA, LGPD, GDPR, HIPAA, Other",[],False
6270,1,23,2025-11-02T13:22:56.192167Z,nestle.txt,"[{""text"":""""}]",6270,Ambiguous,,"{""choices"":[""CCPA"",""LGPD"",""DPDP"",""PDPA"",""APPI"",""GDPR"",""Other"",""HIPAA""]}","Social network information - any information that is part of your profile on a third party social network (such as Facebook) and that you allow the third party social network to share with us (examples: name, email address, gender, birthday, profile picture and any other information you allow to be shared).",2025-11-02T13:22:56.192167Z,"['CCPA', 'LGPD', 'DPDP', 'PDPA', 'APPI', 'GDPR', 'Other', 'HIPAA']","['CCPA', 'LGPD', 'DPDP', 'PDPA', 'APPI', 'GDPR', 'Other', 'HIPAA']","Social network information - any information that is part of your profile on a third party social network (such as Facebook) and that you allow the third party social network to share with us (examples: name, email address, gender, birthday, profile picture and any other information you allow to be shared).",308,"CCPA, LGPD, DPDP, PDPA, APPI, GDPR, Other, HIPAA",['Art.12'],False
1563,1,125,2025-11-02T13:22:54.925027Z,crawford and company.txt,"[{""text"":""""}]",1563,Ambiguous,,"{""choices"":[""CCPA"",""PDPA"",""APPI"",""DPDP"",""LGPD"",""GDPR"",""HIPAA"",""Other""]}",“Data Processor” or “Processor” means the natural or legal person/entity that Processes Personal Data on behalf of the Controller.,2025-11-02T13:22:54.925914Z,"['CCPA', 'PDPA', 'APPI', 'DPDP', 'LGPD', 'GDPR', 'HIPAA', 'Other']","['CCPA', 'PDPA', 'APPI', 'DPDP', 'LGPD', 'GDPR', 'HIPAA', 'Other']",“Data Processor” or “Processor” means the natural or legal person/entity that Processes Personal Data on behalf of the Controller.,130,"CCPA, PDPA, APPI, DPDP, LGPD, GDPR, HIPAA, Other",['Art.4'],False
8447,1,136,2025-11-02T13:22:56.842007Z,spotify.txt,"[{""text"":""""}]",8447,Compliant,,"{""choices"":[""APPI"",""DPDP"",""LGPD"",""PDPA"",""CCPA"",""Other"",""GDPR"",""HIPAA""]}",These inferences are the partners’ understanding of your interests and preferences.,2025-11-02T13:22:56.842007Z,"['APPI', 'DPDP', 'LGPD', 'PDPA', 'CCPA', 'Other', 'GDPR', 'HIPAA']","['APPI', 'DPDP', 'LGPD', 'PDPA', 'CCPA', 'Other', 'GDPR', 'HIPAA']",These inferences are the partners’ understanding of your interests and preferences.,83,"APPI, DPDP, LGPD, PDPA, CCPA, Other, GDPR, HIPAA",[],False
5110,1,1173,2025-11-02T13:22:55.923228Z,microsoft.txt,"[{""text"":""""}]",5110,Ambiguous,,"{""choices"":[""APPI"",""Other"",""DPDP"",""PDPA"",""LGPD"",""CCPA"",""GDPR"",""HIPAA""]}","Allows you to collect text, images, videos, and other content in a note page in your browser.",2025-11-02T13:22:55.923228Z,"['APPI', 'Other', 'DPDP', 'PDPA', 'LGPD', 'CCPA', 'GDPR', 'HIPAA']","['APPI', 'Other', 'DPDP', 'PDPA', 'LGPD', 'CCPA', 'GDPR', 'HIPAA']","Allows you to collect text, images, videos, and other content in a note page in your browser.",93,"APPI, Other, DPDP, PDPA, LGPD, CCPA, GDPR, HIPAA",['Art.8'],False
1511,1,73,2025-11-02T13:22:54.912912Z,crawford and company.txt,"[{""text"":""""}]",1511,Compliant,,"{""choices"":[""CCPA"",""DPDP"",""PDPA"",""APPI"",""GDPR"",""LGPD"",""HIPAA"",""Other""]}","Where a Data Breach is determined, Crawford must act promptly to provide any required notice to relevant Clients, Supervisory Authorities and Data Subjects.",2025-11-02T13:22:54.912912Z,"['CCPA', 'DPDP', 'PDPA', 'APPI', 'GDPR', 'LGPD', 'HIPAA', 'Other']","['CCPA', 'DPDP', 'PDPA', 'APPI', 'GDPR', 'LGPD', 'HIPAA', 'Other']","Where a Data Breach is determined, Crawford must act promptly to provide any required notice to relevant Clients, Supervisory Authorities and Data Subjects.",156,"CCPA, DPDP, PDPA, APPI, GDPR, LGPD, HIPAA, Other",[],False
8854,1,283,2025-11-02T13:22:56.974379Z,tiktok.txt,"[{""text"":""""}]",8854,Compliant,,"{""choices"":[""DPDP"",""PDPA"",""LGPD"",""APPI"",""CCPA"",""Other"",""GDPR"",""HIPAA""]}","Governing law and dispute resolution By using our Platform in the UAE, this Privacy Policy will be governed by and interpreted in accordance with the laws of the UAE.",2025-11-02T13:22:56.974379Z,"['DPDP', 'PDPA', 'LGPD', 'APPI', 'CCPA', 'Other', 'GDPR', 'HIPAA']","['DPDP', 'PDPA', 'LGPD', 'APPI', 'CCPA', 'Other', 'GDPR', 'HIPAA']","Governing law and dispute resolution By using our Platform in the UAE, this Privacy Policy will be governed by and interpreted in accordance with the laws of the UAE.",166,"DPDP, PDPA, LGPD, APPI, CCPA, Other, GDPR, HIPAA",[],False
3986,1,49,2025-11-02T13:22:55.464806Z,microsoft.txt,"[{""text"":""""}]",3986,Compliant,,"{""choices"":[""DPDP"",""PDPA"",""LGPD"",""APPI"",""CCPA"",""GDPR"",""HIPAA"",""Other""]}",Data about your use of Microsoft products.,2025-11-02T13:22:55.464806Z,"['DPDP', 'PDPA', 'LGPD', 'APPI', 'CCPA', 'GDPR', 'HIPAA', 'Other']","['DPDP', 'PDPA', 'LGPD', 'APPI', 'CCPA', 'GDPR', 'HIPAA', 'Other']",Data about your use of Microsoft products.,42,"DPDP, PDPA, LGPD, APPI, CCPA, GDPR, HIPAA, Other",[],False
1377,1,87,2025-11-02T13:22:54.881595Z,cisco.txt,"[{""text"":""""}]",1377,Compliant,,"{""choices"":[""LGPD"",""PDPA"",""GDPR"",""DPDP"",""CCPA"",""APPI"",""Other"",""HIPAA""]}",A copy of our EU BCR-C can be found in our Global Privacy Policy.,2025-11-02T13:22:54.881595Z,"['LGPD', 'PDPA', 'GDPR', 'DPDP', 'CCPA', 'APPI', 'Other', 'HIPAA']","['LGPD', 'PDPA', 'GDPR', 'DPDP', 'CCPA', 'APPI', 'Other', 'HIPAA']",A copy of our EU BCR-C can be found in our Global Privacy Policy.,65,"LGPD, PDPA, GDPR, DPDP, CCPA, APPI, Other, HIPAA",['Art.15'],False
5677,1,1740,2025-11-02T13:22:56.058352Z,microsoft.txt,"[{""text"":""""}]",5677,Ambiguous,,"{""choices"":[""Other"",""DPDP"",""APPI"",""LGPD"",""PDPA"",""CCPA"",""GDPR"",""HIPAA""]}",Windows apps A number of Microsoft apps are included with Windows and others are available in Microsoft Store.,2025-11-02T13:22:56.058352Z,"['Other', 'DPDP', 'APPI', 'LGPD', 'PDPA', 'CCPA', 'GDPR', 'HIPAA']","['Other', 'DPDP', 'APPI', 'LGPD', 'PDPA', 'CCPA', 'GDPR', 'HIPAA']",Windows apps A number of Microsoft apps are included with Windows and others are available in Microsoft Store.,110,"Other, DPDP, APPI, LGPD, PDPA, CCPA, GDPR, HIPAA",[],False
6220,1,236,2025-11-02T13:22:56.180807Z,nature finance.txt,"[{""text"":""""}]",6220,Non-Compliant,,"{""choices"":[""APPI"",""DPDP"",""CCPA"",""Other"",""PDPA"",""LGPD"",""GDPR"",""HIPAA""]}","If you want to prevent this, please log out of your account before clicking on the respective links.",2025-11-02T13:22:56.180807Z,"['APPI', 'DPDP', 'CCPA', 'Other', 'PDPA', 'LGPD', 'GDPR', 'HIPAA']","['APPI', 'DPDP', 'CCPA', 'Other', 'PDPA', 'LGPD', 'GDPR', 'HIPAA']","If you want to prevent this, please log out of your account before clicking on the respective links.",100,"APPI, DPDP, CCPA, Other, PDPA, LGPD, GDPR, HIPAA",[],False
2290,1,78,2025-11-02T13:22:55.081812Z,hsbc.txt,"[{""text"":""""}]",2290,Ambiguous,,"{""choices"":[""DPDP"",""Other"",""APPI"",""CCPA"",""LGPD"",""PDPA"",""HIPAA"",""GDPR""]}",Last updated: 9 February 2024 Thank you for reading this privacy notice.,2025-11-02T13:22:55.081812Z,"['DPDP', 'Other', 'APPI', 'CCPA', 'LGPD', 'PDPA', 'HIPAA', 'GDPR']","['DPDP', 'Other', 'APPI', 'CCPA', 'LGPD', 'PDPA', 'HIPAA', 'GDPR']",Last updated: 9 February 2024 Thank you for reading this privacy notice.,72,"DPDP, Other, APPI, CCPA, LGPD, PDPA, HIPAA, GDPR",[],False
1194,1,69,2025-11-02T13:22:54.838971Z,bt group.txt,"[{""text"":""""}]",1194,Compliant,,"{""choices"":[""GDPR"",""LGPD"",""DPDP"",""APPI"",""CCPA"",""PDPA"",""HIPAA"",""Other""]}",11 2.0 August 2024 BT Binding Corporate Rules for the UK General 10.4 10.5 10.6 11.,2025-11-02T13:22:54.838971Z,"['GDPR', 'LGPD', 'DPDP', 'APPI', 'CCPA', 'PDPA', 'HIPAA', 'Other']","['GDPR', 'LGPD', 'DPDP', 'APPI', 'CCPA', 'PDPA', 'HIPAA', 'Other']",11 2.0 August 2024 BT Binding Corporate Rules for the UK General 10.4 10.5 10.6 11.,83,"GDPR, LGPD, DPDP, APPI, CCPA, PDPA, HIPAA, Other",[],False
3169,1,249,2025-11-02T13:22:55.278101Z,mercedes benz.txt,"[{""text"":""""}]",3169,Compliant,,"{""choices"":[""CCPA"",""DPDP"",""PDPA"",""APPI"",""LGPD"",""GDPR"",""HIPAA"",""Other""]}","Generally, Group Companies that are legally obligated to appoint a data protection officer will appoint the Chief Officer Corporate Data Protection.",2025-11-02T13:22:55.278101Z,"['CCPA', 'DPDP', 'PDPA', 'APPI', 'LGPD', 'GDPR', 'HIPAA', 'Other']","['CCPA', 'DPDP', 'PDPA', 'APPI', 'LGPD', 'GDPR', 'HIPAA', 'Other']","Generally, Group Companies that are legally obligated to appoint a data protection officer will appoint the Chief Officer Corporate Data Protection.",148,"CCPA, DPDP, PDPA, APPI, LGPD, GDPR, HIPAA, Other",['Art.37'],False
2306,1,12,2025-11-02T13:22:55.089828Z,intel.txt,"[{""text"":""""}]",2306,Non-Compliant,,"{""choices"":[""DPDP"",""CCPA"",""PDPA"",""LGPD"",""APPI"",""GDPR"",""Other"",""HIPAA""]}","Non-compliance may cause Intel to be subject to sanctions imposed by competent data protection authorities and courts, and may cause harm or distress to individuals whose personal information has not been protected in accordance with the practices described in this Controller Policy.",2025-11-02T13:22:55.089828Z,"['DPDP', 'CCPA', 'PDPA', 'LGPD', 'APPI', 'GDPR', 'Other', 'HIPAA']","['DPDP', 'CCPA', 'PDPA', 'LGPD', 'APPI', 'GDPR', 'Other', 'HIPAA']","Non-compliance may cause Intel to be subject to sanctions imposed by competent data protection authorities and courts, and may cause harm or distress to individuals whose personal information has not been protected in accordance with the practices described in this Controller Policy.",284,"DPDP, CCPA, PDPA, LGPD, APPI, GDPR, Other, HIPAA","['Art.4', 'Art.12', 'Art.83']",False
864,1,21,2025-11-02T13:22:54.771490Z,bank of america.txt,"[{""text"":""""}]",864,Ambiguous,,"{""choices"":[""DPDP"",""APPI"",""PDPA"",""CCPA"",""LGPD"",""GDPR"",""HIPAA"",""Other""]}","As required by applicable laws, this may involve processing your political affiliations, criminal convictions or allegations of offenses.",2025-11-02T13:22:54.771490Z,"['DPDP', 'APPI', 'PDPA', 'CCPA', 'LGPD', 'GDPR', 'HIPAA', 'Other']","['DPDP', 'APPI', 'PDPA', 'CCPA', 'LGPD', 'GDPR', 'HIPAA', 'Other']","As required by applicable laws, this may involve processing your political affiliations, criminal convictions or allegations of offenses.",137,"DPDP, APPI, PDPA, CCPA, LGPD, GDPR, HIPAA, Other",['Art.4'],False
1662,1,78,2025-11-02T13:22:54.940913Z,deutsche bank.txt,"[{""text"":""""}]",1662,Compliant,,"{""choices"":[""GDPR"",""DPDP"",""LGPD"",""APPI"",""PDPA"",""CCPA"",""Other"",""HIPAA""]}","Natural Persons Every data subject has a right of access (article 15 GDPR), a right to rectification (article 16 GDPR), a right to erasure (article 17 GDPR), a right to restriction of processing (article 18 GDPR), a right to object (article 21 GDPR) and a right to data portability (article 20 GDPR).",2025-11-02T13:22:54.940913Z,"['GDPR', 'DPDP', 'LGPD', 'APPI', 'PDPA', 'CCPA', 'Other', 'HIPAA']","['GDPR', 'DPDP', 'LGPD', 'APPI', 'PDPA', 'CCPA', 'Other', 'HIPAA']","Natural Persons Every data subject has a right of access (article 15 GDPR), a right to rectification (article 16 GDPR), a right to erasure (article 17 GDPR), a right to restriction of processing (article 18 GDPR), a right to object (article 21 GDPR) and a right to data portability (article 20 GDPR).",300,"GDPR, DPDP, LGPD, APPI, PDPA, CCPA, Other, HIPAA","['Art.4', 'Art.15', 'Art.16', 'Art.17', 'Art.18', 'Art.20', 'Art.21']",False
1533,1,95,2025-11-02T13:22:54.915929Z,crawford and company.txt,"[{""text"":""""}]",1533,Ambiguous,,"{""choices"":[""DPDP"",""PDPA"",""CCPA"",""LGPD"",""GDPR"",""APPI"",""Other"",""HIPAA""]}","Crawford will establish one or more Data Protection Officer roles within the EU, with responsibility for EU Data Protection Laws in a particular jurisdiction or on behalf of the Crawford group.",2025-11-02T13:22:54.915929Z,"['DPDP', 'PDPA', 'CCPA', 'LGPD', 'GDPR', 'APPI', 'Other', 'HIPAA']","['DPDP', 'PDPA', 'CCPA', 'LGPD', 'GDPR', 'APPI', 'Other', 'HIPAA']","Crawford will establish one or more Data Protection Officer roles within the EU, with responsibility for EU Data Protection Laws in a particular jurisdiction or on behalf of the Crawford group.",193,"DPDP, PDPA, CCPA, LGPD, GDPR, APPI, Other, HIPAA","['Art.24', 'Art.37']",False
1781,1,20,2025-11-02T13:22:54.968916Z,ericsson.txt,"[{""text"":""""}]",1781,Compliant,,"{""choices"":[""DPDP"",""APPI"",""PDPA"",""CCPA"",""LGPD"",""Other"",""GDPR"",""HIPAA""]}",obtaining necessary information from visitors at the entrance; video surveillance of parts of business premises; more information on video surveillance in ENT can be found in ENT Rules on the use of video surveillance; and iii.,2025-11-02T13:22:54.968916Z,"['DPDP', 'APPI', 'PDPA', 'CCPA', 'LGPD', 'Other', 'GDPR', 'HIPAA']","['DPDP', 'APPI', 'PDPA', 'CCPA', 'LGPD', 'Other', 'GDPR', 'HIPAA']",obtaining necessary information from visitors at the entrance; video surveillance of parts of business premises; more information on video surveillance in ENT can be found in ENT Rules on the use of video surveillance; and iii.,227,"DPDP, APPI, PDPA, CCPA, LGPD, Other, GDPR, HIPAA",['Art.12'],False
2228,1,16,2025-11-02T13:22:55.070712Z,hsbc.txt,"[{""text"":""""}]",2228,Compliant,,"{""choices"":[""DPDP"",""APPI"",""PDPA"",""CCPA"",""LGPD"",""GDPR"",""HIPAA"",""Other""]}","They are country/region/interaction specific and will tell you more details, such as the full company names of HSBC’s data controllers in those countries and regions, and the products and services they cover.",2025-11-02T13:22:55.070712Z,"['DPDP', 'APPI', 'PDPA', 'CCPA', 'LGPD', 'GDPR', 'HIPAA', 'Other']","['DPDP', 'APPI', 'PDPA', 'CCPA', 'LGPD', 'GDPR', 'HIPAA', 'Other']","They are country/region/interaction specific and will tell you more details, such as the full company names of HSBC’s data controllers in those countries and regions, and the products and services they cover.",208,"DPDP, APPI, PDPA, CCPA, LGPD, GDPR, HIPAA, Other",['Art.4'],False
2019,1,42,2025-11-02T13:22:55.019272Z,hp.txt,"[{""text"":""""}]",2019,Compliant,,"{""choices"":[""LGPD"",""CCPA"",""APPI"",""DPDP"",""PDPA"",""GDPR"",""Other"",""HIPAA""]}","Examples of how we may use your data include: CUSTOMER EXPERIENCE Providing you with a seamless customer experience by maintaining accurate contact and registration data, delivering comprehensive customer support, offering products, services and features that may interest you and enabling you to participate in contests and surveys.",2025-11-02T13:22:55.019272Z,"['LGPD', 'CCPA', 'APPI', 'DPDP', 'PDPA', 'GDPR', 'Other', 'HIPAA']","['LGPD', 'CCPA', 'APPI', 'DPDP', 'PDPA', 'GDPR', 'Other', 'HIPAA']","Examples of how we may use your data include: CUSTOMER EXPERIENCE Providing you with a seamless customer experience by maintaining accurate contact and registration data, delivering comprehensive customer support, offering products, services and features that may interest you and enabling you to participate in contests and surveys.",333,"LGPD, CCPA, APPI, DPDP, PDPA, GDPR, Other, HIPAA",[],False
2237,1,25,2025-11-02T13:22:55.071814Z,hsbc.txt,"[{""text"":""""}]",2237,Compliant,,"{""choices"":[""DPDP"",""Other"",""CCPA"",""APPI"",""PDPA"",""LGPD"",""GDPR"",""HIPAA""]}",We also do this when you visit one of our social media sites.,2025-11-02T13:22:55.071814Z,"['DPDP', 'Other', 'CCPA', 'APPI', 'PDPA', 'LGPD', 'GDPR', 'HIPAA']","['DPDP', 'Other', 'CCPA', 'APPI', 'PDPA', 'LGPD', 'GDPR', 'HIPAA']",We also do this when you visit one of our social media sites.,61,"DPDP, Other, CCPA, APPI, PDPA, LGPD, GDPR, HIPAA",[],False
6575,1,11,2025-11-02T13:22:56.263512Z,nokia.txt,"[{""text"":""""}]",6575,Compliant,,"{""choices"":[""APPI"",""DPDP"",""CCPA"",""LGPD"",""PDPA"",""GDPR"",""HIPAA"",""Other""]}",We seek to embed it in everything we do.,2025-11-02T13:22:56.263512Z,"['APPI', 'DPDP', 'CCPA', 'LGPD', 'PDPA', 'GDPR', 'HIPAA', 'Other']","['APPI', 'DPDP', 'CCPA', 'LGPD', 'PDPA', 'GDPR', 'HIPAA', 'Other']",We seek to embed it in everything we do.,40,"APPI, DPDP, CCPA, LGPD, PDPA, GDPR, HIPAA, Other",[],False
4897,1,960,2025-11-02T13:22:55.673742Z,microsoft.txt,"[{""text"":""""}]",4897,Compliant,,"{""choices"":[""PDPA"",""CCPA"",""DPDP"",""APPI"",""GDPR"",""Other"",""HIPAA"",""LGPD""]}","Microsoft Launcher supports Android work profile features, enabling you to maintain a clear boundary between personal and work data on your device.",2025-11-02T13:22:55.673742Z,"['PDPA', 'CCPA', 'DPDP', 'APPI', 'GDPR', 'Other', 'HIPAA', 'LGPD']","['PDPA', 'CCPA', 'DPDP', 'APPI', 'GDPR', 'Other', 'HIPAA', 'LGPD']","Microsoft Launcher supports Android work profile features, enabling you to maintain a clear boundary between personal and work data on your device.",147,"PDPA, CCPA, DPDP, APPI, GDPR, Other, HIPAA, LGPD",[],False
3197,1,277,2025-11-02T13:22:55.287105Z,mercedes benz.txt,"[{""text"":""""}]",3197,Compliant,,"{""choices"":[""CCPA"",""DPDP"",""PDPA"",""LGPD"",""APPI"",""GDPR"",""Other"",""HIPAA""]}","If amendments are made to this Policy or the list of affiliated Group Companies, the supervisory authority of the main establishment of Mercedes-Benz Group AG will be notified of this once a year by the Chief Officer Corporate Data Protection with a brief explanation of the reasons justifying the amendment.",2025-11-02T13:22:55.287105Z,"['CCPA', 'DPDP', 'PDPA', 'LGPD', 'APPI', 'GDPR', 'Other', 'HIPAA']","['CCPA', 'DPDP', 'PDPA', 'LGPD', 'APPI', 'GDPR', 'Other', 'HIPAA']","If amendments are made to this Policy or the list of affiliated Group Companies, the supervisory authority of the main establishment of Mercedes-Benz Group AG will be notified of this once a year by the Chief Officer Corporate Data Protection with a brief explanation of the reasons justifying the amendment.",308,"CCPA, DPDP, PDPA, LGPD, APPI, GDPR, Other, HIPAA",[],False
8184,1,140,2025-11-02T13:22:56.776892Z,sony.txt,"[{""text"":""""}]",8184,Ambiguous,,"{""choices"":[""LGPD"",""APPI"",""DPDP"",""Other"",""CCPA"",""PDPA"",""GDPR"",""HIPAA""]}","Regular cookies and tracking pixels, among other Tracking Technologies, may generally be disabled or removed by tools available as part of most commercial browsers, and in some instances blocked in the future by selecting certain settings.",2025-11-02T13:22:56.776892Z,"['LGPD', 'APPI', 'DPDP', 'Other', 'CCPA', 'PDPA', 'GDPR', 'HIPAA']","['LGPD', 'APPI', 'DPDP', 'Other', 'CCPA', 'PDPA', 'GDPR', 'HIPAA']","Regular cookies and tracking pixels, among other Tracking Technologies, may generally be disabled or removed by tools available as part of most commercial browsers, and in some instances blocked in the future by selecting certain settings.",239,"LGPD, APPI, DPDP, Other, CCPA, PDPA, GDPR, HIPAA",[],False
5697,1,1760,2025-11-02T13:22:56.060273Z,microsoft.txt,"[{""text"":""""}]",5697,Compliant,,"{""choices"":[""LGPD"",""DPDP"",""CCPA"",""PDPA"",""APPI"",""GDPR"",""Other"",""HIPAA""]}","The Camera app uses various device capabilities such as location, camera, microphone, video, and picture library.",2025-11-02T13:22:56.060273Z,"['LGPD', 'DPDP', 'CCPA', 'PDPA', 'APPI', 'GDPR', 'Other', 'HIPAA']","['LGPD', 'DPDP', 'CCPA', 'PDPA', 'APPI', 'GDPR', 'Other', 'HIPAA']","The Camera app uses various device capabilities such as location, camera, microphone, video, and picture library.",113,"LGPD, DPDP, CCPA, PDPA, APPI, GDPR, Other, HIPAA",[],False
